Date,Open,High,Low,Close,Volume,Adj Close
20151025  17:00:00,895.0,897.5,895.0,897.5,411,895.825
20151025  17:01:00,897.25,897.25,896.5,897.0,25,896.875
20151025  17:02:00,897.0,897.5,896.75,897.25,53,897.225
20151025  17:03:00,897.5,898.0,897.5,898.0,52,897.7
20151025  17:04:00,898.0,899.0,897.75,899.0,402,898.725
20151025  17:05:00,899.0,899.5,898.5,899.25,184,898.975
20151025  17:06:00,899.25,899.25,898.0,898.25,73,898.475
20151025  17:07:00,898.25,898.5,898.0,898.5,41,898.3
20151025  17:08:00,898.5,898.75,898.5,898.75,72,898.725
20151025  17:09:00,898.75,899.25,898.75,899.0,72,898.975
20151025  17:10:00,899.25,899.5,899.0,899.25,53,899.325
20151025  17:11:00,899.25,899.5,899.25,899.5,18,899.325
20151025  17:12:00,899.25,899.5,899.25,899.25,26,899.45
20151025  17:13:00,899.25,899.5,899.0,899.25,72,899.175
20151025  17:14:00,899.0,899.25,899.0,899.25,15,899.225
20151025  17:15:00,899.25,899.5,899.25,899.25,27,899.3
20151025  17:16:00,899.5,899.5,899.25,899.25,38,899.275
20151025  17:17:00,899.25,899.5,898.75,898.75,23,899.125
20151025  17:18:00,899.0,899.0,898.75,898.75,8,898.85
20151025  17:19:00,899.0,899.0,899.0,899.0,1,899.0
20151025  17:20:00,899.0,899.0,898.75,898.75,3,898.925
20151025  17:21:00,898.5,898.5,898.5,898.5,5,898.5
20151025  17:22:00,898.5,898.5,898.5,898.5,1,898.5
20151025  17:23:00,898.25,898.25,898.25,898.25,4,898.25
20151025  17:24:00,898.25,898.5,898.25,898.5,7,898.4
20151025  17:25:00,898.5,898.5,898.0,898.0,24,898.45
20151025  17:26:00,898.25,898.25,898.25,898.25,3,898.25
20151025  17:27:00,898.25,898.25,898.25,898.25,3,898.25
20151025  17:28:00,898.0,898.5,898.0,898.5,27,898.475
20151025  17:29:00,898.5,898.75,898.5,898.5,28,898.675
20151025  17:30:00,898.5,899.0,898.5,899.0,53,898.925
20151025  17:31:00,898.75,899.0,898.25,898.5,36,898.7
20151025  17:32:00,898.5,898.5,898.5,898.5,1,898.5
20151025  17:33:00,898.75,899.0,898.75,899.0,7,898.825
20151025  17:34:00,899.0,899.0,899.0,899.0,6,899.0
20151025  17:35:00,899.0,899.25,899.0,899.0,4,899.05
20151025  17:36:00,899.0,899.0,898.75,898.75,17,898.95
20151025  17:37:00,898.75,898.75,898.75,898.75,1,898.75
20151025  17:38:00,898.75,898.75,898.75,898.75,2,898.75
20151025  17:39:00,898.75,898.75,898.75,898.75,0,898.75
20151025  17:40:00,898.5,899.0,898.5,899.0,6,898.75
20151025  17:41:00,898.75,898.75,898.5,898.75,34,898.525
20151025  17:42:00,898.75,898.75,898.75,898.75,0,898.75
20151025  17:43:00,898.75,898.75,898.75,898.75,1,898.75
20151025  17:44:00,898.5,898.75,898.5,898.75,3,898.575
20151025  17:45:00,898.75,898.75,898.75,898.75,0,898.75
20151025  17:46:00,898.75,898.75,898.75,898.75,0,898.75
20151025  17:47:00,898.75,898.75,898.75,898.75,0,898.75
20151025  17:48:00,898.5,898.5,898.5,898.5,21,898.5
20151025  17:49:00,898.5,898.75,898.5,898.75,2,898.625
20151025  17:50:00,898.5,898.75,898.5,898.75,12,898.525
20151025  17:51:00,898.75,898.75,898.75,898.75,0,898.75
20151025  17:52:00,898.5,898.5,897.75,898.0,50,898.275
20151025  17:53:00,898.0,898.0,897.75,898.0,9,897.825
20151025  17:54:00,897.75,897.75,897.75,897.75,1,897.75
20151025  17:55:00,897.75,897.75,897.75,897.75,0,897.75
20151025  17:56:00,897.5,897.75,897.5,897.75,5,897.6
20151025  17:57:00,897.75,897.75,897.75,897.75,0,897.75
20151025  17:58:00,897.75,897.75,897.5,897.5,14,897.725
20151025  17:59:00,897.75,897.75,896.0,896.0,109,896.925
20151025  18:00:00,896.0,897.5,896.0,897.0,110,896.975
20151025  18:01:00,896.75,896.75,896.0,896.5,32,896.525
20151025  18:02:00,896.5,896.75,896.5,896.75,26,896.575
20151025  18:03:00,896.75,896.75,896.5,896.5,20,896.65
20151025  18:04:00,896.75,896.75,896.75,896.75,2,896.75
20151025  18:05:00,897.0,897.0,896.5,896.5,32,896.925
20151025  18:06:00,896.5,896.5,896.5,896.5,0,896.5
20151025  18:07:00,896.5,896.5,896.5,896.5,9,896.5
20151025  18:08:00,896.75,896.75,896.75,896.75,2,896.75
20151025  18:09:00,896.75,896.75,896.5,896.5,12,896.575
20151025  18:10:00,896.5,896.75,896.25,896.75,15,896.625
20151025  18:11:00,896.75,896.75,896.75,896.75,0,896.75
20151025  18:12:00,896.75,896.75,896.75,896.75,3,896.75
20151025  18:13:00,896.75,896.75,896.75,896.75,0,896.75
20151025  18:14:00,897.0,897.25,897.0,897.25,19,897.1
20151025  18:15:00,897.5,897.75,897.5,897.75,30,897.65
20151025  18:16:00,897.75,897.75,897.75,897.75,3,897.75
20151025  18:17:00,898.0,898.0,898.0,898.0,11,898.0
20151025  18:18:00,898.0,898.0,897.5,897.5,31,897.825
20151025  18:19:00,897.5,897.5,897.5,897.5,0,897.5
20151025  18:20:00,897.5,897.5,897.5,897.5,0,897.5
20151025  18:21:00,897.5,897.5,897.5,897.5,1,897.5
20151025  18:22:00,897.25,897.25,897.25,897.25,5,897.25
20151025  18:23:00,897.25,897.25,897.25,897.25,0,897.25
20151025  18:24:00,897.25,897.25,897.25,897.25,0,897.25
20151025  18:25:00,897.25,897.25,897.25,897.25,0,897.25
20151025  18:26:00,897.75,898.0,897.75,898.0,12,897.775
20151025  18:27:00,898.0,898.0,898.0,898.0,7,898.0
20151025  18:28:00,898.0,898.25,898.0,898.0,27,898.225
20151025  18:29:00,898.0,898.0,898.0,898.0,7,898.0
20151025  18:30:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:31:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:32:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:33:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:34:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:35:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:36:00,898.0,898.0,898.0,898.0,5,898.0
20151025  18:37:00,898.25,898.25,898.25,898.25,1,898.25
20151025  18:38:00,898.0,898.0,898.0,898.0,2,898.0
20151025  18:39:00,898.0,898.0,898.0,898.0,0,898.0
20151025  18:40:00,898.0,898.0,897.75,898.0,9,897.925
20151025  18:41:00,898.0,898.0,898.0,898.0,6,898.0
20151025  18:42:00,898.0,898.0,898.0,898.0,1,898.0
20151025  18:43:00,897.75,897.75,897.75,897.75,1,897.75
20151025  18:44:00,898.0,898.0,898.0,898.0,2,898.0
20151025  18:45:00,897.75,897.75,897.75,897.75,1,897.75
20151025  18:46:00,897.75,897.75,897.75,897.75,0,897.75
20151025  18:47:00,897.75,897.75,897.75,897.75,32,897.75
20151025  18:48:00,897.5,897.5,897.5,897.5,8,897.5
20151025  18:49:00,897.75,897.75,897.75,897.75,4,897.75
20151025  18:50:00,897.75,898.0,897.75,898.0,2,897.875
20151025  18:51:00,897.75,898.0,897.75,898.0,6,897.95
20151025  18:52:00,897.75,897.75,897.5,897.5,2,897.625
20151025  18:53:00,897.75,897.75,897.75,897.75,1,897.75
20151025  18:54:00,897.75,898.0,897.75,898.0,2,897.875
20151025  18:55:00,898.0,898.0,898.0,898.0,1,898.0
20151025  18:56:00,898.0,898.25,898.0,898.25,8,898.2
20151025  18:57:00,898.25,898.25,898.25,898.25,0,898.25
20151025  18:58:00,898.25,898.25,898.25,898.25,0,898.25
20151025  18:59:00,898.25,898.25,898.25,898.25,0,898.25
20151025  19:00:00,898.25,898.25,898.25,898.25,0,898.25
20151025  19:01:00,898.0,898.0,898.0,898.0,7,898.0
20151025  19:02:00,898.0,898.0,898.0,898.0,0,898.0
20151025  19:03:00,898.0,898.0,898.0,898.0,0,898.0
20151025  19:04:00,898.0,898.0,898.0,898.0,0,898.0
20151025  19:05:00,898.0,898.0,898.0,898.0,0,898.0
20151025  19:06:00,898.0,898.0,898.0,898.0,0,898.0
20151025  19:07:00,897.75,897.75,897.75,897.75,1,897.75
20151025  19:08:00,897.75,897.75,897.75,897.75,0,897.75
20151025  19:09:00,897.75,897.75,897.75,897.75,3,897.75
20151025  19:10:00,897.75,897.75,897.75,897.75,0,897.75
20151025  19:11:00,897.75,897.75,897.75,897.75,0,897.75
20151025  19:12:00,897.75,897.75,897.75,897.75,0,897.75
20151025  19:13:00,897.75,897.75,897.75,897.75,0,897.75
20151025  19:14:00,897.5,897.5,897.5,897.5,2,897.5
20151025  19:15:00,897.75,898.0,897.75,898.0,4,897.825
20151025  19:16:00,898.0,898.0,898.0,898.0,3,898.0
