Date,Open,High,Low,Close,Volume,Adj Close
20150505  23:21:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:22:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:23:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:24:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:25:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:26:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:27:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:28:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:29:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:30:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:31:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:32:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:33:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:34:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:35:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:36:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:37:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:38:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:39:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:40:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:41:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:42:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:43:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:44:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:45:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:46:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:47:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:48:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:49:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:50:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:51:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:52:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:53:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:54:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:55:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:56:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:57:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:58:00,994.0,994.0,994.0,994.0,0,994.0
20150505  23:59:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:00:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:01:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:02:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:03:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:04:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:05:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:06:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:07:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:08:00,994.0,994.0,994.0,994.0,0,994.0
20150506  00:09:00,994.0,994.0,994.0,994.0,0,994.0
