Date,Open,High,Low,Close,Volume,Adj Close
20151215  17:00:00,867.0,867.5,866.5,867.5,131,867.05
20151215  17:01:00,867.5,867.75,867.5,867.75,61,867.575
20151215  17:02:00,867.75,867.75,867.5,867.5,13,867.525
20151215  17:03:00,867.5,867.75,867.5,867.75,22,867.7
20151215  17:04:00,867.5,867.75,867.5,867.75,21,867.5
20151215  17:05:00,867.75,868.5,867.75,868.5,34,868.075
20151215  17:06:00,868.5,868.5,868.0,868.0,35,868.325
20151215  17:07:00,868.25,868.25,868.25,868.25,3,868.25
20151215  17:08:00,868.25,868.25,868.0,868.0,50,868.025
20151215  17:09:00,868.0,868.0,868.0,868.0,3,868.0
20151215  17:10:00,868.0,868.25,867.75,867.75,20,867.875
20151215  17:11:00,867.75,867.75,867.75,867.75,25,867.75
20151215  17:12:00,867.75,868.0,867.75,868.0,24,867.8
20151215  17:13:00,868.0,868.25,868.0,868.25,3,868.075
20151215  17:14:00,868.25,868.25,868.25,868.25,7,868.25
20151215  17:15:00,868.0,868.25,868.0,868.25,13,868.225
20151215  17:16:00,868.25,868.25,868.25,868.25,0,868.25
20151215  17:17:00,868.5,868.5,868.25,868.25,4,868.375
20151215  17:18:00,868.5,868.5,867.75,868.0,29,867.975
20151215  17:19:00,867.75,868.25,867.75,868.25,9,867.8
20151215  17:20:00,868.0,868.0,868.0,868.0,13,868.0
20151215  17:21:00,868.25,868.5,868.25,868.5,21,868.425
20151215  17:22:00,868.5,868.5,868.25,868.5,29,868.275
20151215  17:23:00,868.25,868.75,868.25,868.75,6,868.55
20151215  17:24:00,868.75,868.75,868.5,868.5,23,868.5
20151215  17:25:00,868.75,868.75,868.25,868.25,33,868.4
20151215  17:26:00,868.5,868.5,868.25,868.25,7,868.4
20151215  17:27:00,868.5,868.5,868.25,868.25,11,868.475
20151215  17:28:00,868.25,868.25,868.25,868.25,0,868.25
20151215  17:29:00,868.25,868.25,868.25,868.25,1,868.25
20151215  17:30:00,868.25,869.0,868.25,869.0,33,868.65
20151215  17:31:00,869.0,869.0,869.0,869.0,43,869.0
20151215  17:32:00,869.0,869.0,869.0,869.0,19,869.0
20151215  17:33:00,869.25,869.5,869.25,869.5,14,869.35
20151215  17:34:00,869.5,869.5,869.25,869.25,4,869.325
20151215  17:35:00,869.25,869.25,869.25,869.25,26,869.25
20151215  17:36:00,869.25,869.25,869.25,869.25,4,869.25
20151215  17:37:00,869.25,869.25,869.25,869.25,0,869.25
20151215  17:38:00,869.25,869.25,869.25,869.25,0,869.25
20151215  17:39:00,869.5,869.5,869.5,869.5,23,869.5
20151215  17:40:00,869.5,869.5,869.5,869.5,27,869.5
20151215  17:41:00,869.5,869.75,869.5,869.75,11,869.675
20151215  17:42:00,869.5,869.5,869.25,869.25,88,869.5
20151215  17:43:00,869.0,869.25,869.0,869.0,5,869.05
20151215  17:44:00,869.0,869.0,869.0,869.0,5,869.0
20151215  17:45:00,869.25,869.25,869.25,869.25,18,869.25
20151215  17:46:00,869.25,869.25,869.25,869.25,2,869.25
20151215  17:47:00,869.25,869.25,869.0,869.25,15,869.2
20151215  17:48:00,869.5,869.5,869.5,869.5,1,869.5
20151215  17:49:00,869.5,869.5,869.5,869.5,0,869.5
20151215  17:50:00,869.75,869.75,869.75,869.75,8,869.75
20151215  17:51:00,870.0,870.0,870.0,870.0,43,870.0
20151215  17:52:00,869.75,869.75,869.75,869.75,1,869.75
20151215  17:53:00,869.5,869.5,869.5,869.5,4,869.5
20151215  17:54:00,869.5,869.5,869.5,869.5,0,869.5
20151215  17:55:00,869.25,869.25,869.25,869.25,7,869.25
20151215  17:56:00,869.5,869.5,869.5,869.5,1,869.5
20151215  17:57:00,869.5,869.5,869.5,869.5,0,869.5
20151215  17:58:00,869.5,869.5,869.5,869.5,0,869.5
20151215  17:59:00,869.5,869.5,869.5,869.5,10,869.5
20151215  18:00:00,869.5,869.5,869.5,869.5,5,869.5
20151215  18:01:00,869.5,869.75,869.5,869.75,3,869.675
20151215  18:02:00,869.75,869.75,869.75,869.75,23,869.75
20151215  18:03:00,869.75,869.75,869.75,869.75,1,869.75
20151215  18:04:00,869.75,869.75,869.75,869.75,0,869.75
20151215  18:05:00,869.75,869.75,869.75,869.75,0,869.75
20151215  18:06:00,869.5,869.75,869.5,869.75,9,869.55
20151215  18:07:00,869.75,869.75,869.75,869.75,0,869.75
20151215  18:08:00,869.75,870.25,869.75,870.25,37,870.025
20151215  18:09:00,870.0,870.0,870.0,870.0,3,870.0
20151215  18:10:00,870.25,870.25,870.25,870.25,22,870.25
20151215  18:11:00,870.5,870.5,870.5,870.5,15,870.5
20151215  18:12:00,870.5,870.5,870.25,870.25,5,870.3
20151215  18:13:00,870.25,870.25,870.25,870.25,2,870.25
20151215  18:14:00,870.25,870.25,869.75,869.75,23,869.925
20151215  18:15:00,869.75,870.0,869.75,870.0,6,869.8
20151215  18:16:00,870.0,870.0,870.0,870.0,1,870.0
20151215  18:17:00,870.0,870.0,870.0,870.0,3,870.0
20151215  18:18:00,870.0,870.0,870.0,870.0,0,870.0
20151215  18:19:00,870.25,870.25,870.0,870.0,10,870.175
20151215  18:20:00,870.0,870.0,870.0,870.0,5,870.0
20151215  18:21:00,870.0,870.0,870.0,870.0,5,870.0
20151215  18:22:00,870.0,870.0,870.0,870.0,2,870.0
20151215  18:23:00,870.0,870.0,870.0,870.0,0,870.0
20151215  18:24:00,870.0,870.0,870.0,870.0,0,870.0
20151215  18:25:00,870.0,870.0,869.75,869.75,14,869.85
20151215  18:26:00,869.5,869.75,869.5,869.75,8,869.625
20151215  18:27:00,869.75,869.75,869.75,869.75,2,869.75
20151215  18:28:00,869.75,869.75,869.75,869.75,1,869.75
20151215  18:29:00,869.5,869.75,868.5,869.0,151,869.0
20151215  18:30:00,869.0,869.0,868.75,868.75,15,868.8
20151215  18:31:00,868.5,869.0,868.5,869.0,54,868.825
20151215  18:32:00,869.0,869.0,869.0,869.0,7,869.0
20151215  18:33:00,869.0,869.0,869.0,869.0,0,869.0
20151215  18:34:00,869.25,869.25,869.25,869.25,1,869.25
20151215  18:35:00,869.25,869.25,869.25,869.25,0,869.25
20151215  18:36:00,869.25,869.25,869.25,869.25,0,869.25
20151215  18:37:00,869.0,869.0,869.0,869.0,15,869.0
20151215  18:38:00,869.0,869.0,868.75,869.0,29,868.875
20151215  18:39:00,868.75,868.75,868.75,868.75,9,868.75
20151215  18:40:00,868.75,868.75,868.75,868.75,0,868.75
20151215  18:41:00,868.75,869.0,868.75,869.0,4,868.925
20151215  18:42:00,869.25,869.25,869.25,869.25,5,869.25
20151215  18:43:00,869.25,869.25,869.25,869.25,0,869.25
20151215  18:44:00,869.25,869.25,869.25,869.25,0,869.25
20151215  18:45:00,869.0,869.0,869.0,869.0,1,869.0
20151215  18:46:00,869.0,869.0,869.0,869.0,0,869.0
20151215  18:47:00,869.0,869.0,869.0,869.0,0,869.0
20151215  18:48:00,869.25,869.5,869.25,869.25,26,869.325
20151215  18:49:00,869.25,869.25,869.25,869.25,0,869.25
20151215  18:50:00,869.25,869.25,869.0,869.25,16,869.175
20151215  18:51:00,869.25,869.25,869.25,869.25,1,869.25
20151215  18:52:00,869.5,869.5,869.5,869.5,11,869.5
20151215  18:53:00,869.5,869.5,869.5,869.5,0,869.5
20151215  18:54:00,869.5,869.75,869.5,869.75,3,869.675
20151215  18:55:00,869.5,870.0,869.5,870.0,25,869.75
20151215  18:56:00,869.75,870.0,869.75,870.0,30,869.95
20151215  18:57:00,870.0,870.0,870.0,870.0,6,870.0
20151215  18:58:00,870.0,870.25,870.0,870.25,10,870.2
20151215  18:59:00,870.25,870.25,870.25,870.25,6,870.25
20151215  19:00:00,870.5,870.5,870.0,870.0,21,870.325
20151215  19:01:00,870.0,870.0,870.0,870.0,7,870.0
20151215  19:02:00,870.25,870.25,870.25,870.25,9,870.25
20151215  19:03:00,870.25,870.25,870.25,870.25,0,870.25
20151215  19:04:00,870.25,870.5,870.25,870.5,14,870.4
20151215  19:05:00,870.5,870.5,870.5,870.5,4,870.5
20151215  19:06:00,870.25,870.25,869.75,869.75,8,870.025
20151215  19:07:00,869.75,869.75,869.75,869.75,0,869.75
