Date,Open,High,Low,Close,Volume,Adj Close
20160114  17:00:00,882.25,882.75,882.25,882.5,598,882.35
20160114  17:01:00,882.75,882.75,882.25,882.5,94,882.525
20160114  17:02:00,882.25,882.5,882.25,882.25,87,882.3
20160114  17:03:00,882.25,882.25,881.75,882.0,179,882.075
20160114  17:04:00,881.75,882.0,881.25,882.0,179,881.675
20160114  17:05:00,881.75,881.75,881.5,881.75,17,881.725
20160114  17:06:00,881.75,882.0,881.75,882.0,82,881.775
20160114  17:07:00,882.0,882.0,881.75,881.75,5,881.9
20160114  17:08:00,881.75,881.75,881.75,881.75,10,881.75
20160114  17:09:00,881.75,881.75,881.25,881.25,20,881.525
20160114  17:10:00,881.25,881.25,881.25,881.25,0,881.25
20160114  17:11:00,881.5,881.5,881.5,881.5,14,881.5
20160114  17:12:00,881.25,881.5,881.25,881.5,7,881.475
20160114  17:13:00,881.5,881.75,881.5,881.75,14,881.525
20160114  17:14:00,881.75,881.75,881.5,881.5,10,881.7
20160114  17:15:00,881.5,881.75,881.5,881.5,31,881.65
20160114  17:16:00,881.5,881.75,881.5,881.75,20,881.725
20160114  17:17:00,881.5,881.5,881.5,881.5,11,881.5
20160114  17:18:00,881.5,881.75,881.5,881.5,23,881.575
20160114  17:19:00,881.5,881.5,881.5,881.5,3,881.5
20160114  17:20:00,881.25,881.25,881.0,881.25,43,881.175
20160114  17:21:00,881.0,881.0,880.75,880.75,83,880.95
20160114  17:22:00,880.75,881.0,880.5,880.75,33,880.725
20160114  17:23:00,880.75,880.75,880.75,880.75,34,880.75
20160114  17:24:00,881.0,881.0,880.75,880.75,7,880.925
20160114  17:25:00,880.75,881.0,880.75,881.0,39,880.925
20160114  17:26:00,880.75,880.75,880.75,880.75,10,880.75
20160114  17:27:00,880.75,880.75,880.75,880.75,15,880.75
20160114  17:28:00,880.75,880.75,880.5,880.5,73,880.55
20160114  17:29:00,880.5,880.5,880.5,880.5,0,880.5
20160114  17:30:00,880.5,880.5,880.5,880.5,0,880.5
20160114  17:31:00,880.5,880.5,880.5,880.5,13,880.5
20160114  17:32:00,880.75,881.0,880.75,880.75,60,880.775
20160114  17:33:00,880.5,880.5,880.25,880.25,81,880.5
20160114  17:34:00,880.5,880.5,880.25,880.25,160,880.25
20160114  17:35:00,880.5,880.5,880.25,880.25,42,880.25
20160114  17:36:00,880.25,880.25,879.75,879.75,100,879.95
20160114  17:37:00,879.75,879.75,879.75,879.75,15,879.75
20160114  17:38:00,879.75,879.75,879.5,879.5,156,879.525
20160114  17:39:00,879.5,879.75,879.5,879.75,34,879.525
20160114  17:40:00,879.75,880.25,879.5,880.25,133,879.95
20160114  17:41:00,880.25,880.5,880.25,880.5,28,880.375
20160114  17:42:00,880.5,880.5,880.5,880.5,1,880.5
20160114  17:43:00,880.5,880.5,880.25,880.25,5,880.3
20160114  17:44:00,880.25,880.25,880.0,880.0,3,880.175
20160114  17:45:00,880.0,880.0,879.75,879.75,51,879.85
20160114  17:46:00,879.75,880.0,879.75,879.75,21,879.775
20160114  17:47:00,879.75,880.0,879.75,879.75,14,879.775
20160114  17:48:00,879.75,879.75,879.75,879.75,3,879.75
20160114  17:49:00,879.75,880.0,879.75,880.0,2,879.875
20160114  17:50:00,880.0,880.0,879.75,879.75,12,879.975
20160114  17:51:00,879.75,879.75,879.75,879.75,0,879.75
20160114  17:52:00,880.0,880.0,880.0,880.0,16,880.0
20160114  17:53:00,880.0,880.0,880.0,880.0,0,880.0
20160114  17:54:00,880.0,880.0,880.0,880.0,1,880.0
20160114  17:55:00,880.0,880.0,880.0,880.0,0,880.0
20160114  17:56:00,880.0,880.0,880.0,880.0,0,880.0
20160114  17:57:00,880.0,880.25,880.0,880.25,39,880.15
20160114  17:58:00,880.25,880.5,880.25,880.5,27,880.275
20160114  17:59:00,880.75,881.0,880.75,881.0,34,880.775
20160114  18:00:00,881.0,881.5,880.75,881.0,65,881.075
20160114  18:01:00,881.0,881.0,881.0,881.0,25,881.0
20160114  18:02:00,881.0,881.0,880.75,880.75,13,880.85
20160114  18:03:00,880.75,880.75,880.75,880.75,9,880.75
20160114  18:04:00,880.5,880.75,880.5,880.5,19,880.525
20160114  18:05:00,880.5,880.5,880.5,880.5,0,880.5
20160114  18:06:00,880.25,880.25,880.25,880.25,27,880.25
20160114  18:07:00,880.25,880.25,880.25,880.25,0,880.25
20160114  18:08:00,880.0,880.0,880.0,880.0,7,880.0
20160114  18:09:00,880.0,880.0,880.0,880.0,0,880.0
20160114  18:10:00,880.0,880.0,880.0,880.0,53,880.0
20160114  18:11:00,880.0,880.0,880.0,880.0,16,880.0
20160114  18:12:00,880.0,880.0,880.0,880.0,4,880.0
20160114  18:13:00,880.0,880.0,880.0,880.0,3,880.0
20160114  18:14:00,880.0,880.0,880.0,880.0,24,880.0
20160114  18:15:00,880.0,880.25,880.0,880.0,17,880.025
20160114  18:16:00,880.0,880.0,880.0,880.0,0,880.0
20160114  18:17:00,880.25,880.25,880.25,880.25,6,880.25
20160114  18:18:00,880.25,880.25,880.25,880.25,0,880.25
20160114  18:19:00,880.25,880.25,880.25,880.25,0,880.25
20160114  18:20:00,880.25,880.25,880.25,880.25,3,880.25
20160114  18:21:00,880.25,880.25,880.25,880.25,0,880.25
20160114  18:22:00,880.25,880.25,880.25,880.25,3,880.25
20160114  18:23:00,880.25,880.25,880.25,880.25,9,880.25
20160114  18:24:00,880.5,880.5,880.5,880.5,9,880.5
20160114  18:25:00,880.5,880.5,880.5,880.5,0,880.5
20160114  18:26:00,880.5,880.5,880.5,880.5,1,880.5
20160114  18:27:00,880.75,880.75,880.75,880.75,1,880.75
20160114  18:28:00,880.75,880.75,880.75,880.75,1,880.75
20160114  18:29:00,880.5,880.5,880.5,880.5,3,880.5
20160114  18:30:00,880.5,880.5,880.5,880.5,2,880.5
20160114  18:31:00,880.25,880.25,880.25,880.25,1,880.25
20160114  18:32:00,880.25,880.25,880.25,880.25,1,880.25
20160114  18:33:00,880.25,880.25,880.25,880.25,0,880.25
20160114  18:34:00,880.5,880.5,880.5,880.5,5,880.5
20160114  18:35:00,880.5,880.5,880.5,880.5,0,880.5
