Date,Open,High,Low,Close,Volume,Adj Close
20140929  17:00:00,922.0,922.5,921.5,921.5,416,922.025
20140929  17:01:00,921.5,921.75,921.25,921.25,70,921.525
20140929  17:02:00,921.5,921.5,921.25,921.5,82,921.35
20140929  17:03:00,921.5,921.75,921.5,921.5,36,921.575
20140929  17:04:00,921.5,921.5,921.25,921.25,70,921.275
20140929  17:05:00,921.5,921.5,921.25,921.5,52,921.3
20140929  17:06:00,921.5,921.5,921.0,921.25,50,921.075
20140929  17:07:00,921.25,921.25,921.0,921.0,28,921.05
20140929  17:08:00,921.0,921.25,920.5,921.25,27,920.775
20140929  17:09:00,921.0,921.25,920.75,921.25,12,920.925
20140929  17:10:00,921.0,921.25,920.75,921.0,42,921.025
20140929  17:11:00,921.0,921.25,921.0,921.25,7,921.075
20140929  17:12:00,921.0,921.25,921.0,921.0,14,921.025
20140929  17:13:00,921.0,921.25,921.0,921.25,6,921.125
20140929  17:14:00,921.0,921.0,921.0,921.0,9,921.0
20140929  17:15:00,921.0,921.0,920.75,921.0,16,920.975
20140929  17:16:00,920.75,921.0,920.75,920.75,6,920.8
20140929  17:17:00,920.75,920.75,920.75,920.75,4,920.75
20140929  17:18:00,920.75,920.75,920.75,920.75,8,920.75
20140929  17:19:00,920.5,920.5,920.5,920.5,1,920.5
20140929  17:20:00,920.5,920.5,920.5,920.5,1,920.5
20140929  17:21:00,920.5,920.75,920.5,920.75,8,920.725
20140929  17:22:00,920.75,920.75,920.75,920.75,2,920.75
20140929  17:23:00,920.5,920.75,920.5,920.5,9,920.525
20140929  17:24:00,920.75,921.0,920.75,920.75,11,920.775
20140929  17:25:00,920.75,920.75,920.75,920.75,7,920.75
20140929  17:26:00,921.0,921.0,920.75,920.75,16,920.85
20140929  17:27:00,920.75,920.75,920.75,920.75,0,920.75
20140929  17:28:00,920.75,920.75,920.75,920.75,2,920.75
20140929  17:29:00,920.75,920.75,920.75,920.75,4,920.75
20140929  17:30:00,921.0,921.0,921.0,921.0,9,921.0
20140929  17:31:00,921.0,921.0,921.0,921.0,0,921.0
20140929  17:32:00,920.75,920.75,920.75,920.75,1,920.75
20140929  17:33:00,920.75,920.75,920.75,920.75,1,920.75
20140929  17:34:00,920.75,920.75,920.75,920.75,0,920.75
20140929  17:35:00,920.75,920.75,920.75,920.75,0,920.75
20140929  17:36:00,921.0,921.0,920.75,920.75,21,920.8
20140929  17:37:00,921.0,921.0,920.75,920.75,44,920.975
20140929  17:38:00,921.0,921.0,921.0,921.0,27,921.0
20140929  17:39:00,921.0,921.0,921.0,921.0,5,921.0
20140929  17:40:00,921.0,921.0,921.0,921.0,0,921.0
20140929  17:41:00,921.0,921.5,921.0,921.5,33,921.425
20140929  17:42:00,921.5,921.5,921.25,921.25,16,921.3
20140929  17:43:00,921.25,921.5,921.25,921.25,19,921.275
20140929  17:44:00,921.25,921.25,921.25,921.25,4,921.25
20140929  17:45:00,921.25,921.25,921.25,921.25,0,921.25
20140929  17:46:00,921.25,921.25,921.25,921.25,3,921.25
20140929  17:47:00,921.25,921.25,921.25,921.25,1,921.25
20140929  17:48:00,921.25,921.25,921.25,921.25,0,921.25
20140929  17:49:00,921.25,921.25,921.25,921.25,11,921.25
20140929  17:50:00,921.25,921.25,920.75,920.75,34,920.925
20140929  17:51:00,920.75,920.75,920.75,920.75,4,920.75
20140929  17:52:00,920.75,920.75,920.75,920.75,11,920.75
20140929  17:53:00,921.0,921.0,921.0,921.0,16,921.0
20140929  17:54:00,920.75,921.0,920.75,920.75,54,920.85
20140929  17:55:00,920.75,920.75,920.75,920.75,0,920.75
20140929  17:56:00,920.75,920.75,920.75,920.75,5,920.75
20140929  17:57:00,921.0,921.0,921.0,921.0,74,921.0
20140929  17:58:00,921.0,921.0,921.0,921.0,10,921.0
20140929  17:59:00,920.75,921.0,920.75,920.75,9,920.8
20140929  18:00:00,921.0,921.0,920.5,920.5,243,920.875
20140929  18:01:00,920.5,920.5,919.25,919.75,213,919.875
20140929  18:02:00,920.0,920.0,919.25,919.25,40,919.6
20140929  18:03:00,919.25,919.25,919.0,919.0,92,919.05
20140929  18:04:00,919.25,919.25,919.25,919.25,60,919.25
20140929  18:05:00,919.5,919.5,919.5,919.5,2,919.5
20140929  18:06:00,919.0,919.0,919.0,919.0,15,919.0
20140929  18:07:00,919.0,919.5,919.0,919.5,21,919.25
20140929  18:08:00,919.25,919.5,919.0,919.5,13,919.2
20140929  18:09:00,919.5,920.25,919.5,920.25,53,920.05
20140929  18:10:00,920.25,920.5,920.25,920.25,79,920.325
20140929  18:11:00,920.5,921.0,920.5,920.75,58,920.575
20140929  18:12:00,920.75,920.75,920.5,920.5,62,920.525
20140929  18:13:00,920.5,920.5,920.5,920.5,0,920.5
20140929  18:14:00,920.5,920.75,920.5,920.75,7,920.65
20140929  18:15:00,920.5,920.5,920.5,920.5,7,920.5
20140929  18:16:00,920.25,920.25,920.0,920.0,13,920.125
20140929  18:17:00,920.0,920.0,919.75,919.75,8,919.775
20140929  18:18:00,919.5,919.5,919.25,919.25,43,919.375
20140929  18:19:00,919.0,919.25,919.0,919.25,14,919.075
20140929  18:20:00,919.25,919.25,919.0,919.0,9,919.05
20140929  18:21:00,919.25,920.25,919.25,920.0,70,919.825
20140929  18:22:00,919.75,920.0,919.25,920.0,97,919.55
20140929  18:23:00,920.0,920.0,919.75,919.75,7,919.975
20140929  18:24:00,919.75,920.0,919.5,919.5,12,919.7
20140929  18:25:00,919.75,919.75,919.25,919.25,11,919.425
20140929  18:26:00,919.25,919.25,919.25,919.25,2,919.25
20140929  18:27:00,919.0,919.0,919.0,919.0,10,919.0
20140929  18:28:00,919.0,919.0,919.0,919.0,14,919.0
20140929  18:29:00,919.25,919.25,919.25,919.25,11,919.25
20140929  18:30:00,919.25,919.75,919.25,919.25,17,919.4
20140929  18:31:00,919.5,919.5,919.5,919.5,1,919.5
20140929  18:32:00,919.0,919.0,919.0,919.0,5,919.0
20140929  18:33:00,919.0,919.0,919.0,919.0,10,919.0
20140929  18:34:00,919.0,919.25,919.0,919.25,8,919.15
20140929  18:35:00,919.0,919.0,919.0,919.0,20,919.0
20140929  18:36:00,919.25,919.5,919.25,919.5,32,919.4
20140929  18:37:00,919.5,919.5,919.5,919.5,6,919.5
20140929  18:38:00,919.75,919.75,919.75,919.75,10,919.75
20140929  18:39:00,919.5,919.5,919.5,919.5,10,919.5
20140929  18:40:00,919.5,919.5,919.5,919.5,29,919.5
20140929  18:41:00,919.5,919.5,919.5,919.5,11,919.5
20140929  18:42:00,919.5,919.5,919.5,919.5,8,919.5
20140929  18:43:00,919.5,919.75,919.5,919.5,6,919.55
20140929  18:44:00,919.25,919.25,919.0,919.0,87,919.025
20140929  18:45:00,919.0,919.0,919.0,919.0,2,919.0
20140929  18:46:00,919.0,919.5,919.0,919.5,53,919.3
