Date,Open,High,Low,Close,Volume,Adj Close
20160413  17:00:00,955.25,955.75,955.0,955.75,1135,955.325
20160413  17:01:00,955.5,955.75,955.0,955.0,184,955.25
20160413  17:02:00,955.0,955.0,955.0,955.0,35,955.0
20160413  17:03:00,955.25,955.25,955.0,955.0,97,955.025
20160413  17:04:00,955.0,955.25,955.0,955.25,99,955.225
20160413  17:05:00,955.0,955.25,955.0,955.0,63,955.225
20160413  17:06:00,955.25,955.25,955.25,955.25,17,955.25
20160413  17:07:00,955.25,955.5,955.0,955.25,32,955.3
20160413  17:08:00,955.0,955.25,955.0,955.0,5,955.05
20160413  17:09:00,955.25,955.25,955.25,955.25,36,955.25
20160413  17:10:00,955.25,955.25,955.25,955.25,55,955.25
20160413  17:11:00,955.25,955.25,955.25,955.25,26,955.25
20160413  17:12:00,955.25,955.5,955.25,955.25,47,955.3
20160413  17:13:00,955.5,955.5,955.25,955.25,3,955.425
20160413  17:14:00,955.25,955.5,955.25,955.25,12,955.275
20160413  17:15:00,955.25,955.25,955.25,955.25,5,955.25
20160413  17:16:00,955.5,955.75,955.5,955.75,90,955.625
20160413  17:17:00,955.75,955.75,955.75,955.75,164,955.75
20160413  17:18:00,955.75,956.0,955.5,955.75,61,955.775
20160413  17:19:00,955.75,956.25,955.75,956.0,419,956.0
20160413  17:20:00,956.0,956.25,956.0,956.0,28,956.075
20160413  17:21:00,956.0,956.0,956.0,956.0,5,956.0
20160413  17:22:00,956.25,956.25,956.0,956.0,11,956.075
20160413  17:23:00,956.0,956.0,956.0,956.0,58,956.0
20160413  17:24:00,956.0,956.25,956.0,956.25,46,956.25
20160413  17:25:00,956.5,956.5,956.25,956.5,70,956.45
20160413  17:26:00,956.75,956.75,956.5,956.5,85,956.55
20160413  17:27:00,956.75,956.75,956.5,956.5,7,956.525
20160413  17:28:00,956.75,956.75,956.5,956.5,19,956.575
20160413  17:29:00,956.5,956.75,956.5,956.75,31,956.55
20160413  17:30:00,956.5,956.75,956.5,956.75,3,956.575
20160413  17:31:00,956.5,956.75,956.5,956.75,5,956.65
20160413  17:32:00,956.75,956.75,956.5,956.75,4,956.675
20160413  17:33:00,956.5,956.75,956.5,956.75,8,956.525
20160413  17:34:00,956.5,956.5,956.5,956.5,7,956.5
20160413  17:35:00,956.75,957.0,956.75,957.0,57,956.875
20160413  17:36:00,957.0,957.5,956.75,956.75,227,957.075
20160413  17:37:00,956.75,956.75,956.75,956.75,3,956.75
20160413  17:38:00,956.75,957.0,956.75,957.0,18,956.775
20160413  17:39:00,956.75,957.0,956.75,957.0,6,956.925
20160413  17:40:00,956.75,956.75,956.75,956.75,4,956.75
20160413  17:41:00,956.75,956.75,956.75,956.75,0,956.75
20160413  17:42:00,956.75,956.75,956.75,956.75,50,956.75
20160413  17:43:00,956.75,957.0,956.75,957.0,6,956.825
20160413  17:44:00,956.75,956.75,956.75,956.75,2,956.75
20160413  17:45:00,956.75,956.75,956.75,956.75,5,956.75
20160413  17:46:00,956.75,957.0,956.75,956.75,207,956.75
20160413  17:47:00,956.75,957.0,956.75,957.0,10,956.925
20160413  17:48:00,956.75,956.75,956.75,956.75,2,956.75
20160413  17:49:00,956.75,956.75,956.75,956.75,4,956.75
20160413  17:50:00,956.75,956.75,956.75,956.75,11,956.75
20160413  17:51:00,956.75,956.75,956.75,956.75,3,956.75
20160413  17:52:00,957.0,957.0,957.0,957.0,22,957.0
20160413  17:53:00,956.75,957.0,956.75,957.0,20,956.775
20160413  17:54:00,957.0,957.0,956.5,956.5,70,956.675
