Date,Open,High,Low,Close,Volume,Adj Close
20150507  17:00:00,982.75,982.75,982.75,982.75,1,982.75
20150507  17:01:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:02:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:03:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:04:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:05:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:06:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:07:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:08:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:09:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:10:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:11:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:12:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:13:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:14:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:15:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:16:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:17:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:18:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:19:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:20:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:21:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:22:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:23:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:24:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:25:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:26:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:27:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:28:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:29:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:30:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:31:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:32:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:33:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:34:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:35:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:36:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:37:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:38:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:39:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:40:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:41:00,982.75,982.75,982.75,982.75,0,982.75
20150507  17:42:00,982.75,982.75,982.75,982.75,0,982.75
