Date,Open,High,Low,Close,Volume,Adj Close
20150519  10:59:00,948.5,948.75,948.25,948.5,309,948.475
20150519  11:00:00,948.5,948.75,948.0,948.0,149,948.3
20150519  11:01:00,948.0,948.0,947.5,947.75,175,947.85
20150519  11:02:00,947.75,948.0,947.5,947.75,147,947.725
20150519  11:03:00,947.5,947.75,947.5,947.75,58,947.7
20150519  11:04:00,948.0,948.0,947.75,947.75,105,947.775
20150519  11:05:00,948.0,948.5,947.75,948.5,302,948.175
20150519  11:06:00,948.5,948.75,948.25,948.5,155,948.5
20150519  11:07:00,948.5,948.5,947.5,947.75,324,947.925
20150519  11:08:00,947.75,948.0,947.5,947.5,59,947.775
20150519  11:09:00,947.5,948.0,947.5,947.5,147,947.825
20150519  11:10:00,947.5,948.0,947.5,947.75,51,947.65
20150519  11:11:00,947.5,947.75,947.0,947.25,259,947.325
20150519  11:12:00,947.25,947.5,947.0,947.0,154,947.225
20150519  11:13:00,947.25,947.75,947.0,947.0,640,947.275
20150519  11:14:00,947.0,947.25,945.75,946.5,3260,946.275
20150517  17:00:00,953.25,955.0,952.75,953.5,490,953.7
20150517  17:01:00,953.75,954.75,953.5,954.0,186,954.275
20150517  17:02:00,954.25,954.25,953.25,953.25,50,953.675
20150517  17:03:00,953.5,953.5,952.25,952.25,122,953.125
20150517  17:04:00,952.5,952.5,951.5,951.75,99,952.0
20150517  17:05:00,951.75,951.75,950.75,951.0,253,951.2
20150517  17:06:00,951.0,951.0,950.5,950.75,110,950.725
20150517  17:07:00,950.75,950.75,950.5,950.5,124,950.65
20150517  17:08:00,950.5,950.5,950.0,950.25,534,950.075
20150517  17:09:00,950.25,950.75,950.25,950.5,75,950.425
20150517  17:10:00,950.75,951.25,950.75,950.75,119,951.025
20150517  17:11:00,950.5,951.25,950.5,951.0,40,950.95
20150517  17:12:00,951.25,951.75,951.0,951.75,44,951.375
20150517  17:13:00,951.75,951.75,951.5,951.5,45,951.625
20150517  17:14:00,951.5,951.5,951.25,951.25,19,951.325
20150517  17:15:00,951.5,952.25,951.5,952.25,116,951.775
20150517  17:16:00,952.25,952.25,952.0,952.0,30,952.125
20150517  17:17:00,951.75,951.75,951.5,951.5,7,951.725
20150517  17:18:00,951.5,951.75,951.5,951.5,12,951.55
20150517  17:19:00,951.5,951.5,951.25,951.5,13,951.375
20150517  17:20:00,951.5,951.5,951.25,951.25,12,951.3
20150517  17:21:00,951.25,951.25,951.25,951.25,3,951.25
20150517  17:22:00,952.0,952.0,951.5,952.0,36,951.65
20150517  17:23:00,952.0,952.0,952.0,952.0,14,952.0
20150517  17:24:00,952.0,952.25,951.5,951.5,37,951.9
20150517  17:25:00,951.5,951.5,951.5,951.5,7,951.5
20150517  17:26:00,951.75,951.75,951.75,951.75,2,951.75
20150517  17:27:00,951.75,951.75,951.75,951.75,0,951.75
20150517  17:28:00,951.75,951.75,951.75,951.75,0,951.75
20150517  17:29:00,951.75,951.75,951.5,951.5,7,951.675
20150517  17:30:00,951.75,951.75,951.75,951.75,2,951.75
20150517  17:31:00,951.75,951.75,951.75,951.75,10,951.75
20150517  17:32:00,951.75,951.75,951.75,951.75,2,951.75
20150517  17:33:00,951.5,951.5,951.25,951.25,22,951.325
20150517  17:34:00,951.25,951.25,951.25,951.25,0,951.25
20150517  17:35:00,951.5,951.5,951.5,951.5,10,951.5
20150517  17:36:00,951.5,951.5,951.25,951.5,7,951.475
20150517  17:37:00,951.5,951.75,951.5,951.75,8,951.6
20150517  17:38:00,951.75,951.75,951.75,951.75,3,951.75
20150517  17:39:00,951.5,951.5,951.5,951.5,5,951.5
20150517  17:40:00,951.75,951.75,951.75,951.75,1,951.75
20150517  17:41:00,951.75,951.75,951.75,951.75,6,951.75
20150517  17:42:00,951.5,952.25,951.5,952.0,28,951.8
20150517  17:43:00,952.25,952.25,952.25,952.25,6,952.25
20150517  17:44:00,952.0,952.5,952.0,952.25,10,952.25
20150517  17:45:00,952.25,952.25,952.25,952.25,0,952.25
20150517  17:46:00,952.5,952.5,952.5,952.5,2,952.5
20150517  17:47:00,952.5,952.5,952.5,952.5,6,952.5
20150517  17:48:00,952.5,952.5,952.5,952.5,0,952.5
20150517  17:49:00,952.5,952.5,952.5,952.5,18,952.5
20150517  17:50:00,952.5,952.5,952.0,952.5,40,952.35
20150517  17:51:00,952.5,952.5,952.25,952.5,5,952.45
20150517  17:52:00,952.5,952.5,952.5,952.5,11,952.5
20150517  17:53:00,952.5,952.75,952.5,952.75,5,952.6
20150517  17:54:00,952.5,952.5,952.5,952.5,14,952.5
20150517  17:55:00,952.5,952.5,952.5,952.5,8,952.5
20150517  17:56:00,952.5,952.5,952.25,952.25,10,952.475
20150517  17:57:00,952.25,952.5,952.25,952.5,4,952.325
20150517  17:58:00,952.25,952.5,952.25,952.5,63,952.5
20150517  17:59:00,952.5,952.5,952.5,952.5,1,952.5
20150517  18:00:00,952.25,952.25,952.25,952.25,1,952.25
20150517  18:01:00,952.25,952.25,951.75,952.0,75,951.85
20150517  18:02:00,951.75,951.75,951.75,951.75,5,951.75
20150517  18:03:00,952.0,952.25,951.5,951.75,48,951.875
20150517  18:04:00,952.0,952.0,952.0,952.0,11,952.0
20150517  18:05:00,951.75,951.75,951.75,951.75,1,951.75
20150517  18:06:00,951.75,951.75,951.75,951.75,6,951.75
20150517  18:07:00,952.0,952.0,952.0,952.0,6,952.0
20150517  18:08:00,952.0,952.0,951.75,951.75,13,951.95
20150517  18:09:00,952.0,952.0,951.75,951.75,33,951.775
20150517  18:10:00,952.0,952.25,952.0,952.25,30,952.225
20150517  18:11:00,952.5,952.5,952.25,952.25,38,952.3
20150517  18:12:00,952.25,952.25,952.25,952.25,59,952.25
20150517  18:13:00,952.25,952.25,952.25,952.25,0,952.25
20150517  18:14:00,952.25,952.25,952.25,952.25,0,952.25
20150517  18:15:00,952.25,952.25,952.25,952.25,1,952.25
20150517  18:16:00,952.25,952.5,952.0,952.0,21,952.25
20150517  18:17:00,952.25,952.25,951.25,951.25,37,951.575
20150517  18:18:00,951.5,951.75,951.5,951.75,43,951.55
20150517  18:19:00,951.75,951.75,951.75,951.75,1,951.75
20150517  18:20:00,951.5,951.5,951.0,951.0,30,951.275
20150517  18:21:00,951.5,952.0,951.5,952.0,42,951.825
20150517  18:22:00,951.75,951.75,951.75,951.75,25,951.75
20150517  18:23:00,951.5,951.75,951.5,951.75,12,951.725
20150517  18:24:00,951.75,951.75,951.75,951.75,4,951.75
20150517  18:25:00,951.5,951.5,951.25,951.25,17,951.35
20150517  18:26:00,951.5,951.5,951.5,951.5,18,951.5
20150517  18:27:00,951.5,951.75,951.5,951.75,3,951.575
20150517  18:28:00,951.75,951.75,951.75,951.75,0,951.75
20150517  18:29:00,951.5,951.5,951.5,951.5,1,951.5
20150517  18:30:00,951.75,951.75,951.5,951.5,3,951.675
20150517  18:31:00,951.5,951.75,951.5,951.75,15,951.625
20150517  18:32:00,951.75,951.75,951.75,951.75,1,951.75
20150517  18:33:00,952.0,952.0,952.0,952.0,29,952.0
20150517  18:34:00,952.0,952.0,951.75,951.75,63,951.85
20150517  18:35:00,951.75,951.75,951.75,951.75,0,951.75
20150517  18:36:00,951.75,951.75,951.75,951.75,4,951.75
20150517  18:37:00,951.75,951.75,951.75,951.75,0,951.75
20150517  18:38:00,951.75,951.75,951.75,951.75,0,951.75
20150517  18:39:00,951.75,951.75,951.75,951.75,1,951.75
20150517  18:40:00,951.75,951.75,951.5,951.75,34,951.625
20150517  18:41:00,951.5,952.0,951.5,952.0,17,951.875
20150517  18:42:00,952.0,952.0,952.0,952.0,11,952.0
20150517  18:43:00,952.0,952.0,951.75,951.75,39,951.975
20150517  18:44:00,951.75,952.0,951.5,952.0,97,951.875
20150517  18:45:00,952.0,952.0,951.75,952.0,16,951.975
20150517  18:46:00,952.0,952.0,952.0,952.0,1,952.0
20150517  18:47:00,951.75,952.25,951.75,952.25,10,952.05
20150517  18:48:00,952.25,952.5,952.25,952.5,24,952.45
20150517  18:49:00,952.5,953.0,952.5,953.0,23,952.75
20150517  18:50:00,952.75,953.0,952.5,952.5,30,952.75
20150517  18:51:00,952.5,953.0,952.5,952.75,42,952.8
20150517  18:52:00,952.75,952.75,952.75,952.75,3,952.75
