Date,Open,High,Low,Close,Volume,Adj Close
20151228  17:00:00,866.5,867.0,865.75,865.75,72,866.25
20151228  17:01:00,865.5,865.75,865.25,865.25,11,865.45
20151228  17:02:00,865.5,865.5,865.0,865.0,6,865.3
20151228  17:03:00,865.0,865.25,865.0,865.25,3,865.075
20151228  17:04:00,865.25,865.25,865.25,865.25,0,865.25
20151228  17:05:00,865.25,865.25,865.25,865.25,0,865.25
20151228  17:06:00,866.25,866.25,866.25,866.25,1,866.25
20151228  17:07:00,866.75,866.75,866.75,866.75,5,866.75
20151228  17:08:00,867.25,867.25,867.25,867.25,2,867.25
20151228  17:09:00,867.0,867.0,867.0,867.0,1,867.0
20151228  17:10:00,867.0,867.0,867.0,867.0,91,867.0
20151228  17:11:00,867.25,867.25,867.0,867.0,85,867.0
20151228  17:12:00,867.0,867.0,866.5,866.5,28,866.975
20151228  17:13:00,867.0,867.0,867.0,867.0,1,867.0
20151228  17:14:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:15:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:16:00,867.25,867.25,867.25,867.25,1,867.25
20151228  17:17:00,867.0,867.0,867.0,867.0,2,867.0
20151228  17:18:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:19:00,867.0,867.0,867.0,867.0,2,867.0
20151228  17:20:00,866.75,866.75,866.75,866.75,6,866.75
20151228  17:21:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:22:00,867.0,867.0,867.0,867.0,1,867.0
20151228  17:23:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:24:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:25:00,866.5,866.5,866.5,866.5,2,866.5
20151228  17:26:00,866.75,866.75,866.75,866.75,4,866.75
20151228  17:27:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:28:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:29:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:30:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:31:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:32:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:33:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:34:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:35:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:36:00,866.75,866.75,866.75,866.75,0,866.75
20151228  17:37:00,866.75,866.75,866.75,866.75,1,866.75
20151228  17:38:00,866.75,866.75,866.5,866.5,9,866.7
20151228  17:39:00,867.0,867.0,867.0,867.0,4,867.0
20151228  17:40:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:41:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:42:00,866.75,867.0,866.75,867.0,4,866.95
20151228  17:43:00,867.0,867.0,867.0,867.0,0,867.0
20151228  17:44:00,867.0,867.25,867.0,867.25,13,867.175
20151228  17:45:00,867.5,867.75,867.5,867.75,14,867.55
20151228  17:46:00,867.75,867.75,867.75,867.75,0,867.75
20151228  17:47:00,867.75,867.75,867.75,867.75,1,867.75
20151228  17:48:00,867.75,867.75,867.75,867.75,0,867.75
20151228  17:49:00,868.25,868.5,868.25,868.5,7,868.475
20151228  17:50:00,868.5,868.5,868.5,868.5,0,868.5
20151228  17:51:00,868.25,868.25,868.25,868.25,1,868.25
20151228  17:52:00,868.25,868.25,868.25,868.25,0,868.25
20151228  17:53:00,868.25,868.25,868.0,868.0,4,868.075
