Date,Open,High,Low,Close,Volume,Adj Close
20140618  17:00:00,1409.5,1410.0,1408.5,1409.5,103,1409.5
20140618  17:01:00,1409.25,1409.25,1409.25,1409.25,5,1409.25
20140618  17:02:00,1409.25,1409.5,1408.0,1408.0,51,1408.45
20140618  17:03:00,1408.0,1408.25,1407.5,1408.25,25,1407.9
20140618  17:04:00,1408.5,1409.0,1408.5,1408.75,22,1408.825
20140618  17:05:00,1408.75,1408.75,1408.75,1408.75,0,1408.75
20140618  17:06:00,1408.5,1408.75,1408.25,1408.75,4,1408.55
20140618  17:07:00,1409.0,1409.5,1409.0,1409.0,5,1409.2
20140618  17:08:00,1408.5,1408.5,1408.25,1408.5,7,1408.425
20140618  17:09:00,1408.5,1409.0,1408.5,1408.75,4,1408.75
20140618  17:10:00,1408.75,1408.75,1408.75,1408.75,11,1408.75
20140618  17:11:00,1409.25,1409.25,1409.0,1409.0,2,1409.125
20140618  17:12:00,1409.0,1409.0,1409.0,1409.0,11,1409.0
20140618  17:13:00,1409.25,1409.25,1409.25,1409.25,1,1409.25
20140618  17:14:00,1409.25,1409.25,1409.25,1409.25,7,1409.25
20140618  17:15:00,1409.25,1409.25,1409.25,1409.25,1,1409.25
20140618  17:16:00,1409.25,1409.5,1409.0,1409.5,11,1409.35
20140618  17:17:00,1409.75,1409.75,1409.25,1409.25,6,1409.5
20140618  17:18:00,1409.25,1409.25,1409.0,1409.0,4,1409.075
20140618  17:19:00,1408.75,1408.75,1408.75,1408.75,1,1408.75
20140618  17:20:00,1408.25,1408.75,1408.25,1408.75,9,1408.475
20140618  17:21:00,1408.25,1408.25,1408.0,1408.0,8,1408.025
20140618  17:22:00,1408.0,1408.0,1408.0,1408.0,0,1408.0
20140618  17:23:00,1408.0,1408.0,1408.0,1408.0,1,1408.0
20140618  17:24:00,1408.0,1408.0,1408.0,1408.0,0,1408.0
20140618  17:25:00,1408.0,1408.0,1408.0,1408.0,0,1408.0
20140618  17:26:00,1408.0,1408.0,1408.0,1408.0,0,1408.0
20140618  17:27:00,1408.0,1408.0,1408.0,1408.0,0,1408.0
20140618  17:28:00,1408.0,1408.0,1408.0,1408.0,2,1408.0
20140618  17:29:00,1408.25,1409.0,1408.25,1408.75,16,1408.55
20140618  17:30:00,1408.75,1408.75,1408.75,1408.75,0,1408.75
20140618  17:31:00,1408.75,1408.75,1408.75,1408.75,0,1408.75
20140618  17:32:00,1408.5,1408.5,1408.5,1408.5,1,1408.5
20140618  17:33:00,1408.25,1408.25,1408.0,1408.0,2,1408.125
20140618  17:34:00,1408.0,1408.0,1408.0,1408.0,0,1408.0
20140618  17:35:00,1408.25,1408.25,1408.25,1408.25,1,1408.25
20140618  17:36:00,1408.5,1408.5,1408.5,1408.5,3,1408.5
20140618  17:37:00,1408.5,1408.5,1408.5,1408.5,0,1408.5
20140618  17:38:00,1408.5,1408.5,1408.5,1408.5,1,1408.5
20140618  17:39:00,1408.25,1408.25,1408.25,1408.25,1,1408.25
20140618  17:40:00,1408.25,1408.25,1408.25,1408.25,1,1408.25
20140618  17:41:00,1408.75,1408.75,1408.75,1408.75,1,1408.75
20140618  17:42:00,1408.75,1408.75,1408.75,1408.75,0,1408.75
20140618  17:43:00,1408.75,1408.75,1408.75,1408.75,0,1408.75
20140618  17:44:00,1408.5,1408.75,1408.5,1408.75,2,1408.625
20140618  17:45:00,1408.5,1408.5,1408.5,1408.5,1,1408.5
20140618  17:46:00,1408.5,1408.5,1408.5,1408.5,0,1408.5
20140618  17:47:00,1408.5,1408.5,1408.5,1408.5,0,1408.5
20140618  17:48:00,1408.5,1408.5,1408.5,1408.5,0,1408.5
20140618  17:49:00,1408.5,1408.5,1408.5,1408.5,0,1408.5
20140618  17:50:00,1408.75,1409.0,1408.75,1408.75,6,1408.825
20140618  17:51:00,1409.0,1409.25,1409.0,1409.0,5,1409.05
20140618  17:52:00,1409.25,1409.25,1409.25,1409.25,3,1409.25
20140618  17:53:00,1409.0,1409.0,1409.0,1409.0,1,1409.0
20140618  17:54:00,1409.0,1409.0,1408.75,1408.75,2,1408.875
20140618  17:55:00,1408.75,1408.75,1408.75,1408.75,1,1408.75
20140618  17:56:00,1408.75,1408.75,1408.75,1408.75,0,1408.75
