Date,Open,High,Low,Close,Volume,Adj Close
20141013  17:00:00,943.75,944.0,943.25,944.0,296,943.675
20141013  17:01:00,944.0,944.5,943.5,944.5,89,944.1
20141013  17:02:00,944.25,944.5,944.25,944.5,56,944.475
20141013  17:03:00,944.25,944.75,944.25,944.5,47,944.55
20141013  17:04:00,944.5,945.0,944.5,945.0,98,944.85
20141013  17:05:00,945.0,945.0,944.75,945.0,54,944.95
20141013  17:06:00,944.75,945.25,944.75,945.25,179,945.05
20141013  17:07:00,945.25,945.25,945.0,945.25,34,945.2
20141013  17:08:00,945.25,945.25,945.0,945.0,48,945.25
20141013  17:09:00,945.25,945.25,945.0,945.0,2,945.125
20141013  17:10:00,945.25,945.25,945.0,945.25,25,945.25
20141013  17:11:00,945.0,945.25,945.0,945.25,33,945.225
20141013  17:12:00,945.25,945.25,945.25,945.25,0,945.25
20141013  17:13:00,945.25,945.5,945.25,945.25,14,945.35
20141013  17:14:00,945.25,945.5,945.25,945.5,5,945.3
20141013  17:15:00,945.25,945.5,945.25,945.5,19,945.35
20141013  17:16:00,945.5,945.5,945.25,945.25,70,945.25
20141013  17:17:00,945.0,945.5,945.0,945.5,33,945.3
20141013  17:18:00,945.5,946.0,945.5,946.0,127,945.65
20141013  17:19:00,946.0,946.0,945.75,945.75,43,945.75
20141013  17:20:00,945.75,946.25,945.75,946.25,43,945.975
20141013  17:21:00,946.25,946.25,946.25,946.25,3,946.25
20141013  17:22:00,946.25,946.5,946.25,946.5,21,946.45
20141013  17:23:00,946.25,946.75,946.25,946.25,28,946.375
20141013  17:24:00,946.25,946.75,946.25,946.5,22,946.6
20141013  17:25:00,946.5,946.5,946.5,946.5,21,946.5
20141013  17:26:00,946.5,947.0,946.5,947.0,10,946.8
20141013  17:27:00,946.75,946.75,946.75,946.75,20,946.75
20141013  17:28:00,946.75,947.0,946.5,947.0,40,946.725
20141013  17:29:00,946.75,946.75,946.75,946.75,3,946.75
20141013  17:30:00,946.75,946.75,946.75,946.75,4,946.75
20141013  17:31:00,946.75,946.75,946.75,946.75,4,946.75
20141013  17:32:00,947.0,947.0,946.75,947.0,13,946.975
20141013  17:33:00,947.0,947.0,946.75,947.0,24,947.0
20141013  17:34:00,947.0,947.5,947.0,947.25,20,947.3
20141013  17:35:00,947.25,947.25,947.25,947.25,3,947.25
20141013  17:36:00,947.25,947.25,947.25,947.25,1,947.25
20141013  17:37:00,947.0,947.0,947.0,947.0,2,947.0
20141013  17:38:00,947.0,947.0,946.5,946.5,44,946.725
20141013  17:39:00,946.25,946.25,946.0,946.0,11,946.075
20141013  17:40:00,946.0,946.0,946.0,946.0,0,946.0
20141013  17:41:00,946.0,946.25,946.0,946.25,4,946.2
20141013  17:42:00,946.25,946.25,946.25,946.25,1,946.25
20141013  17:43:00,946.25,946.25,946.25,946.25,1,946.25
20141013  17:44:00,946.25,946.25,946.25,946.25,1,946.25
20141013  17:45:00,946.25,946.25,946.0,946.25,14,946.225
20141013  17:46:00,946.5,946.5,946.5,946.5,4,946.5
20141013  17:47:00,946.5,946.5,946.5,946.5,0,946.5
20141013  17:48:00,946.75,947.75,946.75,947.25,81,947.275
20141013  17:49:00,947.5,947.75,947.5,947.75,8,947.575
20141013  17:50:00,947.75,948.25,947.5,948.0,64,947.95
20141013  17:51:00,948.0,948.25,948.0,948.0,10,948.175
20141013  17:52:00,948.0,948.0,948.0,948.0,2,948.0
20141013  17:53:00,948.0,948.25,947.75,948.0,35,948.075
20141013  17:54:00,947.75,947.75,947.75,947.75,1,947.75
20141013  17:55:00,947.5,947.5,947.25,947.25,6,947.325
20141013  17:56:00,947.75,947.75,947.75,947.75,4,947.75
20141013  17:57:00,947.75,947.75,947.75,947.75,0,947.75
20141013  17:58:00,947.75,948.25,947.75,948.0,112,948.0
20141013  17:59:00,948.25,948.5,948.0,948.25,74,948.1
20141013  18:00:00,948.0,948.5,948.0,948.25,109,948.425
20141013  18:01:00,948.25,948.5,948.0,948.25,63,948.25
20141013  18:02:00,948.0,949.0,947.5,947.75,159,948.5
20141013  18:03:00,947.75,948.0,947.5,947.75,25,947.85
20141013  18:04:00,948.0,948.0,947.75,947.75,70,947.775
20141013  18:05:00,948.0,948.25,948.0,948.0,17,948.05
20141013  18:06:00,947.75,948.0,947.5,947.5,59,947.575
20141013  18:07:00,947.5,947.75,947.5,947.5,65,947.55
20141013  18:08:00,947.5,947.75,947.5,947.5,43,947.6
20141013  18:09:00,947.5,947.75,947.5,947.5,47,947.7
20141013  18:10:00,947.5,947.5,947.5,947.5,35,947.5
20141013  18:11:00,947.5,947.5,947.0,947.5,89,947.125
20141013  18:12:00,947.5,947.75,947.5,947.5,19,947.55
20141013  18:13:00,947.75,947.75,947.5,947.5,8,947.65
20141013  18:14:00,947.75,947.75,947.5,947.5,18,947.6
20141013  18:15:00,947.5,947.75,947.25,947.25,37,947.45
20141013  18:16:00,947.5,947.5,947.25,947.25,2,947.375
20141013  18:17:00,947.5,947.75,947.25,947.5,55,947.525
20141013  18:18:00,947.25,947.5,947.25,947.5,13,947.375
20141013  18:19:00,947.5,947.5,947.5,947.5,3,947.5
20141013  18:20:00,947.75,948.25,947.75,948.0,73,947.925
20141013  18:21:00,948.0,948.25,947.75,948.25,65,948.1
20141013  18:22:00,947.75,948.0,947.5,948.0,39,947.625
20141013  18:23:00,947.75,947.75,947.5,947.5,78,947.6
20141013  18:24:00,947.75,947.75,946.5,946.5,93,947.125
20141013  18:25:00,946.75,947.0,946.5,946.75,17,946.7
20141013  18:26:00,946.75,947.0,946.5,947.0,34,946.85
20141013  18:27:00,947.25,947.25,946.5,946.75,63,946.575
20141013  18:28:00,946.75,947.0,946.75,946.75,13,946.825
20141013  18:29:00,946.75,946.75,946.75,946.75,15,946.75
20141013  18:30:00,946.75,947.0,946.75,947.0,36,947.0
20141013  18:31:00,947.0,947.0,947.0,947.0,0,947.0
20141013  18:32:00,946.75,946.75,946.0,946.0,69,946.55
20141013  18:33:00,946.0,946.25,946.0,946.0,12,946.025
20141013  18:34:00,946.0,946.25,946.0,946.0,8,946.125
20141013  18:35:00,946.25,946.25,946.25,946.25,40,946.25
20141013  18:36:00,946.5,946.75,946.25,946.25,10,946.525
20141013  18:37:00,946.75,947.0,946.75,947.0,71,946.925
20141013  18:38:00,946.75,946.75,946.75,946.75,37,946.75
20141013  18:39:00,946.75,946.75,946.75,946.75,0,946.75
20141013  18:40:00,946.75,946.75,946.75,946.75,0,946.75
20141013  18:41:00,946.75,947.0,946.75,947.0,33,946.975
20141013  18:42:00,947.0,947.0,946.75,946.75,24,947.0
20141013  18:43:00,947.0,947.0,946.75,946.75,38,946.825
20141013  18:44:00,946.75,947.0,946.75,947.0,62,946.975
20141013  18:45:00,947.0,947.25,947.0,947.0,27,947.0
20141013  18:46:00,947.0,947.0,947.0,947.0,27,947.0
20141013  18:47:00,947.0,947.0,947.0,947.0,1,947.0
20141013  18:48:00,946.75,946.75,946.75,946.75,36,946.75
20141013  18:49:00,946.75,947.0,946.75,947.0,71,946.775
20141013  18:50:00,947.0,947.0,946.75,946.75,20,946.875
20141013  18:51:00,947.25,947.25,947.25,947.25,1,947.25
20141013  18:52:00,947.0,947.0,946.75,946.75,35,946.775
20141013  18:53:00,946.75,947.0,946.75,947.0,4,946.825
20141013  18:54:00,946.75,946.75,946.75,946.75,9,946.75
20141013  18:55:00,947.0,947.25,946.75,947.25,11,947.075
20141013  18:56:00,947.25,947.25,947.0,947.0,32,947.225
20141013  18:57:00,947.0,947.0,947.0,947.0,5,947.0
20141013  18:58:00,947.0,947.0,947.0,947.0,30,947.0
20141013  18:59:00,947.0,947.5,947.0,947.25,77,947.2
20141013  19:00:00,947.25,948.5,947.25,948.5,98,947.95
20141013  19:01:00,948.5,949.25,948.5,949.25,41,948.925
20141013  19:02:00,949.25,949.5,949.0,949.0,72,949.15
20141013  19:03:00,949.0,950.0,948.75,949.5,108,949.525
