Date,Open,High,Low,Close,Volume,Adj Close
20140602  17:00:00,1497.5,1498.5,1496.5,1496.5,226,1497.475
20140602  17:01:00,1496.5,1496.75,1495.5,1496.0,178,1496.025
20140602  17:02:00,1496.0,1496.5,1496.0,1496.25,9,1496.2
20140602  17:03:00,1496.25,1496.5,1496.0,1496.0,31,1496.25
20140602  17:04:00,1496.5,1496.75,1496.0,1496.75,19,1496.275
20140602  17:05:00,1496.75,1496.75,1496.75,1496.75,1,1496.75
20140602  17:06:00,1496.5,1496.75,1496.25,1496.75,5,1496.5
20140602  17:07:00,1496.75,1496.75,1496.5,1496.5,3,1496.675
20140602  17:08:00,1496.5,1496.5,1496.5,1496.5,0,1496.5
20140602  17:09:00,1497.0,1497.0,1496.5,1496.75,11,1496.8
20140602  17:10:00,1496.75,1496.75,1496.75,1496.75,2,1496.75
20140602  17:11:00,1496.75,1496.75,1496.75,1496.75,2,1496.75
20140602  17:12:00,1496.75,1497.0,1496.75,1497.0,4,1496.825
20140602  17:13:00,1497.0,1497.0,1497.0,1497.0,10,1497.0
20140602  17:14:00,1497.0,1497.0,1497.0,1497.0,1,1497.0
20140602  17:15:00,1497.25,1498.25,1497.25,1498.25,41,1497.8
20140602  17:16:00,1498.25,1499.0,1498.25,1498.5,36,1498.725
20140602  17:17:00,1498.5,1498.75,1498.25,1498.25,6,1498.55
20140602  17:18:00,1498.75,1499.0,1498.5,1498.5,3,1498.75
20140602  17:19:00,1498.25,1498.5,1498.0,1498.25,5,1498.25
20140602  17:20:00,1498.25,1498.25,1498.25,1498.25,0,1498.25
20140602  17:21:00,1498.5,1498.5,1498.5,1498.5,2,1498.5
20140602  17:22:00,1498.25,1498.25,1498.25,1498.25,1,1498.25
20140602  17:23:00,1498.25,1498.25,1498.25,1498.25,3,1498.25
20140602  17:24:00,1498.25,1498.25,1497.75,1498.25,22,1498.1
20140602  17:25:00,1498.25,1498.5,1498.25,1498.5,11,1498.375
20140602  17:26:00,1498.5,1499.5,1498.5,1499.0,25,1499.05
20140602  17:27:00,1498.75,1499.0,1498.5,1498.5,53,1498.9
20140602  17:28:00,1498.75,1498.75,1498.5,1498.5,5,1498.55
20140602  17:29:00,1498.75,1498.75,1498.75,1498.75,1,1498.75
20140602  17:30:00,1498.75,1498.75,1498.75,1498.75,1,1498.75
20140602  17:31:00,1499.0,1499.25,1499.0,1499.25,6,1499.125
20140602  17:32:00,1499.5,1499.5,1499.5,1499.5,5,1499.5
20140602  17:33:00,1499.5,1499.5,1499.5,1499.5,3,1499.5
20140602  17:34:00,1499.25,1499.25,1499.25,1499.25,5,1499.25
20140602  17:35:00,1499.25,1499.25,1499.25,1499.25,2,1499.25
20140602  17:36:00,1499.25,1499.25,1499.25,1499.25,0,1499.25
20140602  17:37:00,1499.25,1499.25,1499.25,1499.25,0,1499.25
20140602  17:38:00,1499.0,1499.0,1499.0,1499.0,8,1499.0
20140602  17:39:00,1498.75,1498.75,1498.75,1498.75,1,1498.75
20140602  17:40:00,1498.5,1498.5,1498.5,1498.5,2,1498.5
20140602  17:41:00,1498.5,1498.5,1498.5,1498.5,0,1498.5
20140602  17:42:00,1498.5,1498.5,1498.5,1498.5,0,1498.5
20140602  17:43:00,1498.5,1498.5,1498.5,1498.5,0,1498.5
20140602  17:44:00,1498.5,1498.5,1498.5,1498.5,0,1498.5
20140602  17:45:00,1498.25,1498.25,1498.25,1498.25,1,1498.25
20140602  17:46:00,1498.75,1498.75,1498.5,1498.5,6,1498.7
20140602  17:47:00,1498.5,1498.5,1498.5,1498.5,10,1498.5
20140602  17:48:00,1498.5,1498.5,1498.25,1498.25,2,1498.375
