Date,Open,High,Low,Close,Volume,Adj Close
20140930  17:00:00,911.0,911.75,910.5,911.75,413,911.075
20140930  17:01:00,911.5,911.5,910.5,911.25,110,911.0
20140930  17:02:00,911.25,911.5,910.5,910.5,92,910.825
20140930  17:03:00,910.5,910.75,910.5,910.75,51,910.55
20140930  17:04:00,910.5,910.5,908.25,910.0,723,909.75
20140930  17:05:00,910.0,910.0,909.25,909.25,72,909.525
20140930  17:06:00,909.5,910.0,908.75,908.75,54,909.4
20140930  17:07:00,909.0,909.25,908.5,909.0,67,908.875
20140930  17:08:00,909.25,909.5,909.0,909.0,35,909.275
20140930  17:09:00,909.0,909.5,909.0,909.25,98,909.125
20140930  17:10:00,909.25,909.25,909.0,909.0,7,909.1
20140930  17:11:00,908.75,909.0,908.5,908.5,15,908.725
20140930  17:12:00,908.75,909.0,908.5,908.75,13,908.725
20140930  17:13:00,908.75,909.0,908.25,909.0,125,908.35
20140930  17:14:00,909.0,909.0,908.75,908.75,28,908.875
20140930  17:15:00,908.75,909.0,908.75,909.0,8,908.975
20140930  17:16:00,908.75,908.75,908.75,908.75,25,908.75
20140930  17:17:00,908.5,908.75,908.5,908.75,18,908.55
20140930  17:18:00,909.0,909.0,908.75,908.75,24,908.85
20140930  17:19:00,908.75,909.0,908.75,908.75,119,908.925
20140930  17:20:00,909.0,909.0,908.75,908.75,10,908.95
20140930  17:21:00,909.0,909.0,908.75,909.0,13,908.95
20140930  17:22:00,909.0,909.0,908.75,909.0,4,908.95
20140930  17:23:00,908.75,909.0,908.75,909.0,12,908.925
20140930  17:24:00,909.0,909.25,908.75,909.25,4,909.0
20140930  17:25:00,909.25,909.25,909.25,909.25,13,909.25
20140930  17:26:00,909.25,909.5,909.0,909.5,25,909.4
20140930  17:27:00,909.5,909.5,909.25,909.25,4,909.375
20140930  17:28:00,909.25,909.25,909.25,909.25,3,909.25
20140930  17:29:00,909.25,909.25,909.0,909.0,9,909.1
20140930  17:30:00,909.25,909.25,909.0,909.0,3,909.075
20140930  17:31:00,909.0,909.0,909.0,909.0,5,909.0
20140930  17:32:00,909.0,909.25,909.0,909.0,7,909.15
20140930  17:33:00,909.25,909.25,909.0,909.0,8,909.075
20140930  17:34:00,909.25,909.25,909.0,909.25,8,909.15
20140930  17:35:00,909.0,909.25,909.0,909.0,18,909.025
20140930  17:36:00,909.25,909.25,909.0,909.25,7,909.075
20140930  17:37:00,909.25,909.25,909.25,909.25,4,909.25
20140930  17:38:00,909.25,909.25,909.25,909.25,7,909.25
20140930  17:39:00,909.25,909.25,909.25,909.25,8,909.25
20140930  17:40:00,909.0,909.25,909.0,909.25,2,909.125
20140930  17:41:00,909.25,909.25,909.25,909.25,1,909.25
20140930  17:42:00,909.0,909.0,909.0,909.0,6,909.0
20140930  17:43:00,909.0,909.0,909.0,909.0,0,909.0
20140930  17:44:00,909.25,909.25,909.0,909.0,18,909.15
20140930  17:45:00,909.0,909.0,909.0,909.0,0,909.0
20140930  17:46:00,909.0,909.0,909.0,909.0,0,909.0
20140930  17:47:00,909.0,909.0,909.0,909.0,1,909.0
20140930  17:48:00,909.0,909.0,909.0,909.0,1,909.0
20140930  17:49:00,909.25,909.25,909.25,909.25,10,909.25
20140930  17:50:00,909.25,909.25,909.25,909.25,0,909.25
20140930  17:51:00,909.25,909.25,909.25,909.25,4,909.25
20140930  17:52:00,909.25,909.25,909.25,909.25,0,909.25
20140930  17:53:00,909.5,909.75,909.5,909.75,24,909.55
20140930  17:54:00,909.75,909.75,909.75,909.75,2,909.75
20140930  17:55:00,909.75,909.75,909.75,909.75,13,909.75
20140930  17:56:00,909.25,909.25,909.25,909.25,4,909.25
20140930  17:57:00,909.25,909.75,909.25,909.75,11,909.575
20140930  17:58:00,909.75,910.0,909.25,909.5,21,909.775
20140930  17:59:00,909.5,909.75,909.5,909.75,6,909.7
20140930  18:00:00,909.5,909.75,909.5,909.5,8,909.55
20140930  18:01:00,909.25,909.25,909.25,909.25,13,909.25
20140930  18:02:00,909.25,909.5,909.25,909.5,16,909.275
20140930  18:03:00,909.25,909.25,908.5,908.5,48,908.825
20140930  18:04:00,908.25,908.5,908.25,908.25,45,908.325
20140930  18:05:00,908.25,908.5,908.25,908.25,10,908.35
20140930  18:06:00,908.25,908.25,908.25,908.25,10,908.25
20140930  18:07:00,908.25,908.5,908.25,908.5,6,908.425
20140930  18:08:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:09:00,908.5,909.0,908.5,909.0,32,908.825
20140930  18:10:00,909.25,909.25,909.0,909.25,14,909.225
20140930  18:11:00,909.0,909.5,909.0,909.25,35,909.3
20140930  18:12:00,909.5,909.5,909.5,909.5,23,909.5
20140930  18:13:00,909.5,909.5,909.5,909.5,12,909.5
20140930  18:14:00,909.5,909.5,909.5,909.5,14,909.5
20140930  18:15:00,909.25,909.25,909.0,909.0,10,909.125
20140930  18:16:00,909.25,909.25,908.75,909.0,20,908.9
20140930  18:17:00,909.0,909.0,909.0,909.0,0,909.0
20140930  18:18:00,909.0,909.0,909.0,909.0,1,909.0
20140930  18:19:00,909.0,909.0,909.0,909.0,10,909.0
20140930  18:20:00,909.0,909.0,909.0,909.0,0,909.0
20140930  18:21:00,909.0,909.0,909.0,909.0,0,909.0
20140930  18:22:00,908.75,908.75,908.75,908.75,3,908.75
20140930  18:23:00,908.75,909.0,908.5,909.0,3,908.75
20140930  18:24:00,908.5,908.5,908.5,908.5,3,908.5
20140930  18:25:00,908.5,908.75,908.5,908.75,16,908.6
20140930  18:26:00,908.75,908.75,908.75,908.75,0,908.75
20140930  18:27:00,908.75,908.75,908.75,908.75,0,908.75
20140930  18:28:00,908.75,908.75,908.75,908.75,0,908.75
20140930  18:29:00,908.75,908.75,908.75,908.75,1,908.75
20140930  18:30:00,908.75,908.75,908.75,908.75,6,908.75
20140930  18:31:00,908.75,908.75,908.75,908.75,7,908.75
20140930  18:32:00,908.75,908.75,908.75,908.75,2,908.75
20140930  18:33:00,908.75,908.75,908.75,908.75,16,908.75
20140930  18:34:00,908.5,908.5,908.5,908.5,7,908.5
20140930  18:35:00,908.5,908.75,908.5,908.75,9,908.525
20140930  18:36:00,908.75,908.75,908.5,908.75,9,908.6
20140930  18:37:00,908.75,909.0,908.75,909.0,2,908.875
20140930  18:38:00,908.75,908.75,908.5,908.5,3,908.575
20140930  18:39:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:40:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:41:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:42:00,908.5,908.5,908.0,908.25,116,908.125
20140930  18:43:00,908.25,908.75,908.25,908.5,91,908.475
20140930  18:44:00,908.5,908.75,908.5,908.5,35,908.525
20140930  18:45:00,908.25,908.5,908.25,908.5,2,908.375
20140930  18:46:00,908.25,908.25,908.25,908.25,7,908.25
20140930  18:47:00,908.5,908.5,908.5,908.5,2,908.5
20140930  18:48:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:49:00,908.5,908.5,908.5,908.5,2,908.5
20140930  18:50:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:51:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:52:00,908.5,908.5,908.5,908.5,0,908.5
20140930  18:53:00,908.25,908.25,908.0,908.0,22,908.125
20140930  18:54:00,908.25,908.25,908.25,908.25,6,908.25
20140930  18:55:00,908.25,908.25,908.25,908.25,0,908.25
20140930  18:56:00,908.0,908.0,908.0,908.0,8,908.0
20140930  18:57:00,908.0,908.0,908.0,908.0,0,908.0
20140930  18:58:00,908.0,908.0,908.0,908.0,0,908.0
20140930  18:59:00,908.0,908.0,908.0,908.0,1,908.0
20140930  19:00:00,908.0,908.0,908.0,908.0,6,908.0
20140930  19:01:00,908.0,908.0,908.0,908.0,10,908.0
20140930  19:02:00,908.0,908.0,908.0,908.0,5,908.0
20140930  19:03:00,908.0,908.0,908.0,908.0,2,908.0
20140930  19:04:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:05:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:06:00,908.0,908.0,908.0,908.0,2,908.0
20140930  19:07:00,908.0,908.0,908.0,908.0,30,908.0
20140930  19:08:00,908.0,908.25,908.0,908.0,105,908.0
20140930  19:09:00,908.0,908.0,908.0,908.0,24,908.0
20140930  19:10:00,908.0,908.0,908.0,908.0,1,908.0
20140930  19:11:00,908.0,908.0,907.75,908.0,40,907.85
20140930  19:12:00,908.0,908.0,907.75,907.75,3,907.925
20140930  19:13:00,908.0,908.0,907.75,907.75,6,907.8
20140930  19:14:00,908.0,908.0,907.75,907.75,12,907.875
20140930  19:15:00,907.75,907.75,907.75,907.75,0,907.75
20140930  19:16:00,908.0,908.0,908.0,908.0,2,908.0
20140930  19:17:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:18:00,908.0,908.0,908.0,908.0,9,908.0
20140930  19:19:00,908.0,908.0,907.75,907.75,4,907.875
20140930  19:20:00,907.75,907.75,907.5,907.5,16,907.575
20140930  19:21:00,907.5,907.5,907.5,907.5,14,907.5
20140930  19:22:00,907.5,907.75,907.5,907.75,2,907.625
20140930  19:23:00,907.75,908.0,907.75,908.0,25,907.825
20140930  19:24:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:25:00,907.75,908.25,907.75,908.25,32,908.075
20140930  19:26:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:27:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:28:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:29:00,908.25,908.25,908.25,908.25,1,908.25
20140930  19:30:00,908.0,908.25,908.0,908.25,28,908.225
20140930  19:31:00,908.25,908.25,908.25,908.25,10,908.25
20140930  19:32:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:33:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:34:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:35:00,908.0,908.0,908.0,908.0,5,908.0
20140930  19:36:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:37:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:38:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:39:00,908.0,908.0,908.0,908.0,0,908.0
20140930  19:40:00,908.25,908.25,908.25,908.25,1,908.25
20140930  19:41:00,908.25,908.25,908.25,908.25,1,908.25
20140930  19:42:00,908.25,908.25,908.25,908.25,7,908.25
20140930  19:43:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:44:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:45:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:46:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:47:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:48:00,908.25,908.25,908.25,908.25,1,908.25
20140930  19:49:00,908.25,908.25,908.25,908.25,17,908.25
20140930  19:50:00,908.5,908.5,908.5,908.5,1,908.5
20140930  19:51:00,908.5,908.5,908.5,908.5,0,908.5
20140930  19:52:00,908.5,908.5,908.5,908.5,0,908.5
20140930  19:53:00,908.5,908.5,908.5,908.5,0,908.5
20140930  19:54:00,908.5,908.5,908.5,908.5,0,908.5
20140930  19:55:00,908.25,908.25,908.25,908.25,5,908.25
20140930  19:56:00,908.25,908.25,908.25,908.25,1,908.25
20140930  19:57:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:58:00,908.25,908.25,908.25,908.25,0,908.25
20140930  19:59:00,908.5,908.5,908.5,908.5,1,908.5
20140930  20:00:00,908.5,908.5,908.5,908.5,5,908.5
20140930  20:01:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:02:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:03:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:04:00,908.5,908.5,908.5,908.5,2,908.5
20140930  20:05:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:06:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:07:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:08:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:09:00,908.25,908.25,908.25,908.25,1,908.25
20140930  20:10:00,908.25,908.25,908.25,908.25,7,908.25
20140930  20:11:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:12:00,908.25,908.25,908.25,908.25,1,908.25
20140930  20:13:00,908.25,908.25,908.25,908.25,1,908.25
20140930  20:14:00,908.5,908.5,908.25,908.25,5,908.45
20140930  20:15:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:16:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:17:00,908.25,908.25,908.25,908.25,2,908.25
20140930  20:18:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:19:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:20:00,908.5,908.5,908.5,908.5,1,908.5
20140930  20:21:00,908.5,908.5,908.5,908.5,56,908.5
20140930  20:22:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:23:00,908.25,908.25,908.25,908.25,10,908.25
20140930  20:24:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:25:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:26:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:27:00,908.5,908.5,908.25,908.25,3,908.425
20140930  20:28:00,908.5,908.5,908.5,908.5,9,908.5
20140930  20:29:00,908.5,908.5,908.5,908.5,5,908.5
20140930  20:30:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:31:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:32:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:33:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:34:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:35:00,908.5,908.5,908.5,908.5,2,908.5
20140930  20:36:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:37:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:38:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:39:00,908.25,908.25,908.25,908.25,10,908.25
20140930  20:40:00,908.25,908.25,908.25,908.25,11,908.25
20140930  20:41:00,908.5,908.5,908.5,908.5,7,908.5
20140930  20:42:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:43:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:44:00,908.25,908.25,908.25,908.25,3,908.25
20140930  20:45:00,908.25,908.25,908.25,908.25,0,908.25
20140930  20:46:00,908.5,908.5,908.5,908.5,1,908.5
20140930  20:47:00,908.5,908.5,908.5,908.5,2,908.5
20140930  20:48:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:49:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:50:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:51:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:52:00,908.5,908.5,908.5,908.5,3,908.5
20140930  20:53:00,908.5,908.5,908.5,908.5,1,908.5
20140930  20:54:00,908.5,908.5,908.5,908.5,1,908.5
20140930  20:55:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:56:00,908.5,908.5,908.5,908.5,3,908.5
20140930  20:57:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:58:00,908.5,908.5,908.5,908.5,0,908.5
20140930  20:59:00,908.5,908.5,908.5,908.5,1,908.5
20140930  21:00:00,908.25,908.5,908.25,908.5,14,908.275
20140930  21:01:00,908.5,908.5,908.5,908.5,13,908.5
20140930  21:02:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:03:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:04:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:05:00,908.5,908.5,908.5,908.5,2,908.5
20140930  21:06:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:07:00,908.5,908.5,908.5,908.5,1,908.5
20140930  21:08:00,908.5,908.5,908.5,908.5,1,908.5
20140930  21:09:00,908.5,908.5,908.5,908.5,3,908.5
20140930  21:10:00,908.5,908.5,908.5,908.5,2,908.5
20140930  21:11:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:12:00,908.5,908.5,908.5,908.5,2,908.5
20140930  21:13:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:14:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:15:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:16:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:17:00,908.25,908.25,908.25,908.25,1,908.25
20140930  21:18:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:19:00,908.25,908.25,908.25,908.25,2,908.25
20140930  21:20:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:21:00,908.25,908.25,908.25,908.25,4,908.25
20140930  21:22:00,908.25,908.25,908.25,908.25,10,908.25
20140930  21:23:00,908.0,908.0,907.75,907.75,19,907.9
20140930  21:24:00,908.0,908.25,908.0,908.25,14,908.075
20140930  21:25:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:26:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:27:00,908.25,908.5,908.25,908.25,13,908.375
20140930  21:28:00,908.25,908.25,908.25,908.25,1,908.25
20140930  21:29:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:30:00,908.0,908.0,908.0,908.0,1,908.0
20140930  21:31:00,908.0,908.0,908.0,908.0,6,908.0
20140930  21:32:00,908.0,908.0,908.0,908.0,1,908.0
20140930  21:33:00,908.0,908.0,908.0,908.0,0,908.0
20140930  21:34:00,908.0,908.0,908.0,908.0,0,908.0
20140930  21:35:00,908.25,908.25,907.75,907.75,4,908.125
20140930  21:36:00,908.0,908.0,908.0,908.0,1,908.0
20140930  21:37:00,908.0,908.0,908.0,908.0,0,908.0
20140930  21:38:00,908.0,908.0,908.0,908.0,0,908.0
20140930  21:39:00,908.25,908.25,908.25,908.25,1,908.25
20140930  21:40:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:41:00,908.25,908.25,908.25,908.25,0,908.25
20140930  21:42:00,908.25,908.5,908.25,908.5,5,908.3
20140930  21:43:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:44:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:45:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:46:00,908.5,908.5,908.5,908.5,0,908.5
20140930  21:47:00,908.25,908.25,908.25,908.25,3,908.25
20140930  21:48:00,908.25,908.25,908.25,908.25,0,908.25
